ASSOCIATIONTYPE,FROMFEATURECLASS,FROMASSETGROUP,FROMASSETTYPE,FROMGLOBALID,FROMTERMINAL,TOFEATURECLASS,TOASSETGROUP,TOASSETTYPE,TOGLOBALID,TOTERMINAL,ISCONTENTVISIBLE
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{01E021C6-90B5-4179-ADC0-FB1C71CE354A},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{3C0CB9B7-5057-4890-984D-6FDD3B1B1FF0},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{8EF6AE7C-038B-46D8-9AC3-B705E5720D00},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{9DAB9508-77C3-4E53-BF08-34998CDF0E2D},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{DE531AF7-2A55-42A7-9C7F-55E5BDCD5AF8},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{DF37E000-82FA-49DC-9278-E8E1ACDFCDA7},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{7B42D4C3-A545-4940-9757-0A71FBE4DF97},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{3AD708A8-947C-4472-824C-C326D579FD1D},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{7B14E483-D81C-4794-ACBA-AAB4D5287A79},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{D43ECDFD-38E9-4F94-B0C9-A7A27114DEFC},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{7B0A42A8-AA82-4711-AEF3-4676F698D0F8},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{8A6DF341-77B9-4A22-AC19-FA27B360083F},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{98AFDACC-63F2-4FC2-A0FE-A7513F4D1340},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{83A0F827-27F0-4408-B0BC-34DCC62F0DE0},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{8070D4BD-BF44-449F-9BB4-E5CB62661778},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{A35B084E-F068-45FC-A42C-50159238BD36},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{803F374F-921E-4A0C-9DE8-7D71034079EC},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{5B7C1AAE-D736-4E08-B0B9-A60F663AE5AE},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{40379FEC-2AA4-424C-92B7-AA95AEBB0E11},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{92E19B57-FE27-43B9-860F-B2D21BEA7B4D},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{4035DE56-D86D-4BB1-813D-5592F9760F67},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{5398B7CF-C538-4ABC-A90C-3DA948EBFA58},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{3A1EAD30-7D24-46F1-BE1E-6E23704CF5A4},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{4F1EB7B5-4DD1-456E-88A8-DEF505EBCF9F},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{8166A0E0-E970-4390-ADEF-58BCD83FB90D},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{93169E97-7319-4699-8808-2DB2A9FEFD49},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{814223F3-DD77-403F-8C64-CC6EE90E14C6},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{429E2887-0999-4B21-9801-AB7C1F0A652C},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{8287BC57-BD40-41D9-8CFF-8058C63ED37F},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{A40D33CD-2663-4FEE-AE07-25BE1DEBF351},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{827A3D70-CE97-45CD-A31A-A4D7C3EED79A},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{5C0DB693-0614-4124-A125-1503E5D34F83},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{4D98E417-2F8F-4C71-BAC9-B5455E519F54},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{20B71640-756A-4BD5-A361-48A6FB65263E},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{51EC729C-1A44-404E-833C-304409DD2116},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{E3E1D0BD-C699-4BBA-AD35-1B4B35FE7BAB},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{35BD448E-2572-4B2F-8332-F76D222CEBE1},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{FC37B5CB-E5C1-455D-AEDA-BEA3EA991DC1},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{61696781-A5D1-4B74-AE2C-507925A3016C},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{4065F934-F2B2-4928-A898-87265A6E7D64},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{6116A65B-DF14-4775-A8D7-18DFF2B41F4B},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{BFAA6D96-BC7F-4E27-ABD3-CE218042EB64},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{6B080F49-2A7E-496E-85B8-08DE53A5F199},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{92F476EB-E2CC-49A9-9D20-862D84394BF6},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{6AF573B7-F3F6-4195-92E6-EC367FE58C6C},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{CC41CF99-FDE7-40C8-8273-179DCA174502},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{6AC9EC6E-181B-4393-BC78-40FBE291B005},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{946059F4-280B-4D92-ACF0-0DD4EEFD799D},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{67E239D6-9E00-42F5-B3D2-89E851FBF7E2},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{3F3BD575-18A9-4447-83A9-7968081FA1F7},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{679F2A06-676A-4ADC-BE55-01013A97F366},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{5D55084C-E591-4297-85E8-946C8155D61A},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{67932B8B-27B5-4E13-B7DC-245FB6258F4A},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{9B4BF072-C054-4B10-94C6-EF7AE6E4DC0A},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{87AF8AD7-1A57-4089-B052-5FE2DE6C1465},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{D0F88D1A-78AB-48E4-901B-EF85746B255D},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{877E9D90-2E5B-4447-9FC7-447E86334A0B},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{F684BB12-5704-4497-85AC-3FCEAF21B273},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{15DA0133-DDE2-4FAA-B049-B7B59F31DFA6},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{D2FDA44C-802E-41B5-AAAF-8C86F92A9FDF},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{35AB272C-C3F4-45DE-B092-89F287163BEF},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{663FFB34-3040-401C-A5E6-FB7944634AEB},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{32386962-0D5C-44CF-B4C5-5C311F229FEE},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{9778D46C-DF35-4378-AA08-ADAEA848A55F},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{31FFF4BB-F8CC-4AF2-BED9-33D851CBC81D},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{9799022D-5EF7-4CC4-923B-332B1EE6862E},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{24A42B38-8A99-4506-9BFC-04694D61BE37},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{D83E44CE-8400-40CB-93F4-5A1B76B93624},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{2211F3A5-7E78-4BC1-9836-A142FE1C40AC},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{63411D2B-5430-4B6A-91A1-A5CE156F7817},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{44D31B63-6B1C-47A9-B46F-BC107BC86896},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{90150B22-C688-478D-B8C6-9F1D78116AB6},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{44C2B63C-7D56-4026-8D76-D67C0E3EFE5B},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{E2A8D106-A5B5-41C8-B34C-6B841413DBFA},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{4CFE50C9-BAAD-4B0A-855A-2BF8A0622A04},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{62951CA1-5BCA-4C24-8EE0-DDD3F724A9C3},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{5F3B7213-A5F2-4434-B518-90A4DF952742},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{0E631887-B682-4051-A17C-00DF14A5F8BC},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{5F2FAA47-BD37-4771-B19F-62E910C9FBB5},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{AB458C41-7956-46D9-B00E-2FEF29A209D2},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{798959CF-892F-4B7C-8737-737D19B62136},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{61E8A6A2-B397-413B-B5AA-06EDADD7C476},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{79846C48-9528-4CED-AC80-657AFDF6B278},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{ABDA29C7-2AFE-43E3-8855-41138ED99982},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{797D4619-4493-40D0-ADA2-0E630994F87C},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{65E073F3-CEA3-45A3-9CD8-5C3F8BB69A41},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{F11E4491-EDB8-467B-AB86-1E9320ED7545},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{48CC0E67-05CC-4ED9-A359-DC13F67E6170},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{F11A6326-E2FB-426D-A6AC-BB7678A3ABC4},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{A4833565-DAC2-4639-883D-FB0CC6120C94},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{E79D1A48-A01F-4B40-9DA8-438243F985C6},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{F8A21E8B-B332-4E2F-BE79-11454EBFDAB3},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{E7940FAF-9189-4E74-B80C-A400D0054DB8},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{D94CE2F4-9AB0-4AFD-9520-9259170AECDF},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{E7908A10-217D-4C3F-801C-637E9B76BF27},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{820C305C-B023-44B5-8FCA-58333EE14C68},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{FEBA138D-5FAB-440A-9BA1-05D1280C8956},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{4424810F-075E-4EA6-873E-26BE2C81DAE9},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{F24D0F48-E22E-4EB9-B0D6-2DB2FD37646F},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{D5EEB47B-AB15-49E4-87FA-CA7AA86212C2},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{E69F1245-A89D-43E5-B039-29D7258BD4C9},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{8D27763B-B948-451C-B11E-D64F975D8AEA},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{4FDCDF85-C614-4850-921B-971A1F66415F},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{73F234FF-0B5C-49D0-A4FD-2D0468CD8B58},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{A17EBE5E-5568-4D65-977A-4E5660177664},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{1BAB892D-2891-4111-9DFD-B6749C449FFA},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{9AA8170A-15A1-4775-9B98-9EB0CCF66319},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{EC49B1E7-6572-41B2-A5D8-66AE2553A4A6},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{56EA8139-F3C9-4FA8-9B10-7437526D0D79},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{84490F68-0354-43EC-AE40-21AAD3DBACBC},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{56D7F3EE-62C9-45F3-B514-A62CC3422DBC},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{A1F67A32-A2BC-4906-B661-1A533BDD89AF},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{56CD3E96-3948-4C4C-8F70-5E633F1A439B},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{335B8FD4-7058-4DA2-B4AE-9232F486117A},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{56AB2D32-6AC1-4E01-BBAB-DD1B0BA3C77C},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{7498AA72-2EB3-4C85-AA6A-5D3FF63DCBAD},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{B30106BD-F02B-4DAB-816D-1168E084F11A},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{88214979-03C3-4666-8FE5-CD85999D0C43},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{B2C61C31-4FC5-42FF-8052-AD0D30876563},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{4B9D66AE-A747-449A-B146-ED8282AC7FCB},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{5655C22D-DC56-44E8-921C-99B7785D773B},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{80AA1C6A-4E0D-4257-8B51-74F7A8DEC2EB},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{564C7A33-36B4-42C0-993A-070134433449},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{A05D8FC6-EAAD-4DE1-91D1-E1B51EA41FCD},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{9967AFF3-0C74-423B-AC0F-DE68D93CB193},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{11E431E7-02A6-4DCD-8EBD-78CC2F2F2FC9},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{995B5F6A-D2F4-408E-949D-2AEC79091B45},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{59805454-6AEA-4DB2-9E16-81B8D6E73219},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{9A2DBAFC-3D46-4500-B7AF-24629CB3F148},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{EB979FEA-84F3-4AD5-A105-16C953818E37},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{B3C47451-FF1F-43C0-821C-7FE29CBE19A6},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{197C8EF8-584D-42A0-8896-78948CE97D55},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{B36389E5-E2BD-4A4F-90C5-D7049259FA56},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{6EE5F31B-076B-4456-9A17-C39107356F60},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{990B1B32-0E80-417F-B0EF-846F8A34F737},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{426719FC-CD1B-442F-AA70-D5885B10EF7D},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{B1FAA7EF-1418-4A7C-9C8B-52A36A612421},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{753688B8-B373-4E28-A4E8-3841BF85BBC7},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{AF1C0B17-4B02-4F14-8F9D-7DE28F061914},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{78958529-D357-4CE2-87D3-693E466A0568},Single Terminal,
Junction Junction Connectivity,ElectricDistributionDevice,Street Light,Municipal,{AE9FDA2A-AA4A-4597-8DFA-CC51C935A0AF},Single Terminal,ElectricDistributionJunction,Connection Point,Low Voltage Attachment,{CEC785D2-A083-4D6B-A52E-4175FD769F21},Single Terminal,
